"id","headline","summary","created","source"
"20210718401","For the Mets, a Shocking Win and a Series of Tough Losses","Sundays come-from-behind theatrics against Pittsburgh could hardly offset a weekend in which Jacob deGrom and Francisco Lindor headed to the injured list.","2021-07-18","NYTimes"
"20210826401","Channeling Major League, the Orioles Snuff Out a Losing Streak","Burning sage, a few homers off Shohei Ohtani and an eighth-inning rally were all it took to end Baltimores losing streak at 19 games. Look out, A.L. East: Theyve won two in a row.","2021-08-26","NYTimes"
"20210820401","Topps loses its licensing deal for baseball cards and tears up its plan to go public.","Major League Baseball and the Major League Baseball Players Association are ending their agreement with Topps in favor of one with Fanatics, an upstart sports collectible company.","2021-08-20","NYTimes"
"20210826402","He Knows It All Because Hes Seen It All","Steve Vucinichs 54th and final season with the Athletics has pushed the teams equipment manager past Connie Mack for the longest run in franchise history. He has stories to spare.","2021-08-26","NYTimes"
"20210718402","If They Dont Approve It, Its Over","A vote on Tuesday could be the final straw that pushes the Athletics out of Oakland. For a nomadic team that has moved twice before, everything old is new again.","2021-07-18","NYTimes"
"20210820402","A Doubleheader of Baseball Novels for Fans and Non-Fans Alike","Nic Stones Fast Pitch and Rajani LaRoccas Much Ado About Baseball add mystery, magic and math to the lineup.","2021-08-20","NYTimes"
"20210824401","The Padres Wanted the World Series. Will They Make the Playoffs?","A young core of superstars and a few high-profile additions were supposed to take San Diego to the next level. A bad stretch has the team looking for someone to blame.","2021-08-24","NYTimes"
"20210713401","With Baseball Nearing a Crossroads, Its Commissioner Turns Nostalgic","The return of the All-Star Game is a welcome bit of good news for Rob Manfred, but the upcoming expiration of the sports collective bargaining agreement looms over everything.","2021-07-13","NYTimes"
"20210818402","What Can We Learn From a Cat Charging Into a Baseball Game?","A demonstration of grace even in the most baffling of circumstances.","2021-08-18","NYTimes"
"20210823402","Gambling on Trevor Bauer Is Not the Dodger Way","The team signed the 2020 National League Cy Young Award winner in anticipation of another World Series run. It ignored his troubling background, at odds with the franchises legacy.","2021-08-23","NYTimes"
"20210822401","With 500th Homer, Cabrera Joins a Club Thats Getting More Exclusive","Miguel Cabrera is the 28th player to join the 500-homer club. Despite a surge of new members in recent years, there may be a long wait for a 29th.","2021-08-22","NYTimes"
"20210712401","With Shohei Ohtani, Baseball Embraces Why Not?","As his fellow All-Stars grapple with Ohtanis brilliance, they focus on the difficult nature of his versatility. In a risk-averse game, he is an argument for going all in.","2021-07-12","NYTimes"
"20210821401","Bill Freehan, Champion Tigers Durable Centerpiece, Dies at 79","An 11-time All-Star catcher, he played a key role in Detroits 1968 World Series victory over the St. Louis Cardinals.","2021-08-21","NYTimes"
"20210715401","Yankees Shutdown Emphasizes Staying Power of the Coronavirus","The team has three confirmed breakthrough cases, and may add three more positive cases in an outbreak that could affect multiple All-Stars.","2021-07-15","NYTimes"
"20210821402","The Little League World Series Is the Pinnacle for the Umpires, Too","The players dream of nationally televised glory. But for the nervous and excited volunteer umpires, the goal is to go unnoticed.","2021-08-21","NYTimes"
"20210820403","A Bronx Kid Is Living Something Wilder Than His Dreams","Andrew Velazquezs call-up to the Yankees has been way better than anything he had imagined. If he keeps it up, he might have to move out of his parents house.","2021-08-20","NYTimes"
"20210819401","Judge Rejects Restraining Order Against Trevor Bauer","The Dodgers pitcher is still under investigation on suspicion of sexual assault by both the police and M.L.B., but a Los Angeles judge said Bauer did not pose a threat to his accuser.","2021-08-19","NYTimes"
"20210819402","Is Shohei Ohtani the New Babe Ruth, or Something Entirely New?","The two-way star for the Los Angeles Angels draws countless comparisons to the Yankees legend, but their paths are fairly different.","2021-08-19","NYTimes"
"20210714401","Vladimir Guerrero Jr. Blasts His Way Into the Spotlight","Torontos first baseman reminded everyone that Shohei Ohtani is not the only player having a dream season. Thanks to his towering home run, Guerrero was the All-Star Games M.V.P.","2021-07-14","NYTimes"
"20210818403","With Sweep of the Red Sox, the Yankees Shake Up the Standings","After winning three games in two days against Boston, the once-listless Yankees suddenly resemble the team they were expected to be all season.","2021-08-18","NYTimes"
"20210818404","Pitcher Released From Hospital After Being Struck by Line Drive","Chris Bassitt of the Oakland Athletics never lost consciousness, according to the team, despite being struck by a ball traveling 100 m.p.h.","2021-08-18","NYTimes"
"20210818405","The Sacrifice","Curt Flood took a stand against baseballs entrenched powers. His defiance cost him everything and changed everything.","2021-08-18","NYTimes"
"20210713402","Im the Best Power Hitter on the Planet","Pete Alonso of the Mets brushed off his low seeding, and Shohei Ohtanis pre-contest hype, to defend his Home Run Derby crown.","2021-07-13","NYTimes"
"20210815402","They Tried to Beat DiMaggio. Like Everyone Else, They Failed.","In M.L.B.s Beat the Streak game, fans build virtual lineups in hopes of topping Joe DiMaggios 56-game hitting streak. After 20 years, no one has won.","2021-08-15","NYTimes"
"20210807401","Japan Brings Home the Gold Medal in Baseball, a National Passion","The sport, absent from the Olympics since 2008, will not be played in the 2024 Paris Games, but is expected to return in Los Angeles in 2028.","2021-08-07","NYTimes"
"20210807402","Japan gets its first baseball gold, a highlight for the host country.","Behind a strong pitching effort, Japan shut out the Americans, 2-0, in the gold medal game.","2021-08-07","NYTimes"
"20210806402","U.S. broadcast highlights on Saturday morning include gold medal games in baseball and soccer.","The United States and Japan will play for top honors in baseball, while Brazil and Spain meet for the soccer title. Womens golf, mens volleyball and water polo are among other events with gold medals on the line.","2021-08-06","NYTimes"
"20210805401","The U.S. baseball team will play Japan in the gold medal game.","After beating South Korea, the U.S. will face the host nation on Saturday. Japan has never won gold in Olympic baseball.","2021-08-05","NYTimes"
"20210810401","Sod Poodles, Yard Goats and Trash Pandas, Oh My","As Brandiose worked to create memorable mascots for minor league baseball teams, it found a tried and true recipe for success.","2021-08-10","NYTimes"
"20210809401","Rockies Now Say Fan Was Calling to Mascot, Not Shouting a Slur","What seemed to be a case of overt racism was actually a misunderstanding, the team said.","2021-08-09","NYTimes"
"20210707401","The Key Ingredient for a Team on the Rise","A trade for Willy Adames transformed both team and player as the Milwaukee Brewers surged to the top of the N.L. Central.","2021-07-07","NYTimes"
"20210808402","Rockies Investigating Whether Fan Shouted Racial Slur at a Marlins Player","The incident happened during the ninth inning on Sunday while Lewis Brinson, who is Black, was hitting.","2021-08-08","NYTimes"
"20210803401","A Cat on the Field. A Mantis on a Hat. Monday Baseball Had It All.","A cat interrupted a Yankees-Orioles game. A praying mantis stuck to a Nationals players hat. It was a big day for animals on the field.","2021-08-03","NYTimes"
"20210808403","Anthony Rizzo Is Latest Yankee to Test Positive for Coronavirus","The newly acquired first baseman told reporters in June that he was not yet vaccinated, saying he was waiting to see more data.","2021-08-08","NYTimes"
"20210802402","He Has a Speedskating Medal. Can He Get One in Baseball, Too?","Eddy Alvarez won a silver medal in speedskating in 2014. Now playing baseball, he is hoping to join a rare group with medals from the Summer and Winter Games.","2021-08-02","NYTimes"
"20210806403","The Mascot Whisperer","Dave Raymond practically invented the modern sports mascot. And over four decades, he has built a career on helping pro teams bring them to life.","2021-08-06","NYTimes"
"20210805402","J.R. Richard, Fireballing Pitcher Whose Career Was Cut Short, Dies at 71","He was a star for the Astros and one of the most intimidating pitchers of the 1970s until he had a stroke and collapsed at the Astrodome.","2021-08-05","NYTimes"
"20210805403","Was This a World Series Preview? Get the Popcorn Ready.","A two-game series between the Astros and the Dodgers drew more than 100,000 fans and quite a few novelty trash cans. Both teams walked away with heads held high.","2021-08-05","NYTimes"
"20210804401","Washington Football Team Bans Native American Headdresses and Face Paint","The new dress code policy for home games comes just over a year after the team dropped its logo and Redskins from its name.","2021-08-04","NYTimes"
"20210804402","The Pitchers Who Know How Kumar Rocker Feels","The Mets not signing the 10th pick of the 2021 draft because of medical concerns brought back painful memories for players like R.A. Dickey and Carter Stewart.","2021-08-04","NYTimes"
"20210728401","Israels baseball team is making its Olympic debut.","The team, ranked last among the six teams at the Olympics, is set to play the defending champion, South Korea.","2021-07-28","NYTimes"
"20210730402","Mexico Makes Its Olympic Baseball Debut Against the Dominican Republic","The national team qualified for the tournament for the first time, instilling hope that baseball could assume a higher profile back home.","2021-07-30","NYTimes"
"20210802403","Two Yankees Pitchers Test Positive for Coronavirus","Gerrit Cole, the teams ace, will miss his scheduled start on Tuesday against Baltimore. Jordan Montgomery has also tested positive.","2021-08-02","NYTimes"
"20210701401","Hal Steinbrenner Wants to See This Yankees Season Through","Steinbrenner, the teams managing general partner, is frustrated with a fourth-place showing but said he wouldnt have the kind of knee-jerk reaction his father might have.","2021-07-01","NYTimes"
"20210731401","After 670 Days, the Blue Jays Finally Returned to Canada","With a pandemic-forced sojourn to Buffalo and Florida now complete, Torontos exciting young team got a chance to experience its actual home crowd.","2021-07-31","NYTimes"
"20210724401","What to Watch as Baseball and Softball Return to the Olympics","The sports are back after a 13-year absence, with just six countries competing in each. Heres how the tournaments work.","2021-07-24","NYTimes"
"20210730403","Needing Some Extra Magic, the Mets Trade for El Mago","In Javier Baez, the Mets acquired a power-hitting infielder with a slick glove, speed to spare and a longstanding relationship with Francisco Lindor.","2021-07-30","NYTimes"
"20210725402","A Baseball Nomad Is Still on the Move","Edwin Jackson played on 14 M.L.B. teams, a record. His next (and potentially last) stop is Tokyo for the Olympics.","2021-07-25","NYTimes"
"20210630401","The All-Star Games Lack of Style Will Be Made Up in Substance","Relations between M.L.B. and its players are tense, and a crass All-Star marketing ploy drew eye rolls. But in Denver, baseball should put on quite a show.","2021-06-30","NYTimes"
"20210728402","Nationals postpone M.L.B. game after 4 players and 8 staff members test positive.","The infections came a day after the Nationals shortstop Trea Turner left during Tuesday nights game against the Phillies after testing positive.","2021-07-28","NYTimes"
"20210720401","Marjorie Adams, Who Went to Bat for a Baseball Pioneer, Dies at 72","Her great-grandfather is considered a founding father of the game, but his contributions were not well known. She campaigned to earn him a place in the Hall of Fame.","2021-07-20","NYTimes"
"20210720402","The Mexican baseball team is forced to quarantine after two players test positive before going to Japan.","Hector Velazquez and Sammy Solis tested positive on Sunday in Mexico City and were asymptomatic and isolating in their hotel rooms, the Mexican baseball federation said.","2021-07-20","NYTimes"
"20210723402","With Guardians, Cleveland Steps Away From an Offensive Name","After years of pressure, and amid a growing trend away from names that reference Indigenous people, the team will drop its Indians mascot, which it used for more than 100 years.","2021-07-23","NYTimes"
"20210717401","Where Are the Fans for Israels National Baseball Team? In New York.","The Tokyo-bound Israeli national baseball team has more supporters in New York than in its home country.","2021-07-17","NYTimes"
"20210720403","For Now, Oakland Moves Forward With Ballpark Plan","The city council approved an amended term sheet, 6-1, but doubts were raised by its members and the teams president.","2021-07-20","NYTimes"
"20210622401","Glove, Hat and Belt: M.L.B. Begins a New Era of Enforcement","Jacob deGrom was the first pitcher inspected as part of baseballs crackdown on foreign substances. It did not stop him from dominating Atlanta.","2021-06-22","NYTimes"
"20210719401","The Pitchers Whose Spin Rates Fell Most After a Crackdown on Sticky Substances","Strikeouts have decreased and on-base percentage has risen midseason changes without parallel in decades of baseball in the majors.","2021-07-19","NYTimes"
"20210718403","Shooting Outside Nationals Park Injures Three People","Fans rushed to evacuate Nationals Park in Washington after three people were shot outside the stadium during a game between the Washington Nationals and the San Diego Padres.","2021-07-18","NYTimes"
"20210713403","South Koreas top baseball league halts its season after 5 players are infected.","The suspension is a turnabout from last year, when Koreas baseball teams continued to play while U.S. pro sports leagues went dark.","2021-07-13","NYTimes"
"20210717402","3 Are Shot Outside Nationals Park in Washington","Fans poured out of the stadium in a scene of fear and confusion and the game, against the San Diego Padres, was halted. The police said they were searching for a gray Toyota Corolla.","2021-07-17","NYTimes"
"20210716401","After a Winding Journey, the Blue Jays Will Return to Canada","The team has been granted an exception to resume play in Toronto on July 30, with restrictions in place to help prevent coronavirus outbreaks.","2021-07-16","NYTimes"
"20210716402","Yankees Add Aaron Judge and Two Others to Covid-19 Injured List","The team is up to six positive tests among players in the last week. At least one of the six was not vaccinated.","2021-07-16","NYTimes"
"20210715402","In a First, an M.L.B. Game Will be Called Entirely by Women","It cant help but feel different, said Alanna Rizzo, who will be part of the crew for an Orioles-Rays game alongside Melanie Newman, Sarah Langs, Heidi Watney and Lauren Gardner.","2021-07-15","NYTimes"
"20210714402","Where Have You Gone, Dustin Pedroia?","For decades, second basemen were the smallest players on the field. But with game strategies evolving, and double plays evaporating, the position is getting supersized.","2021-07-14","NYTimes"
"20210712402","M.L.B. Pledges Millions to Build Black Participation","The league made a 10-year commitment to the Players Alliance that includes $10 million a year, plus an additional $5 million in matching contributions.","2021-07-12","NYTimes"
"20210712403","A Managers Son Had a Big Moment as a Bat Boy. Now Hes Going Pro.","Dusty Bakers son, Darren, doesnt remember nearly being run over at the 2002 World Series. But lessons from Dusty, and players he managed, have fashioned Darren into a throwback.","2021-07-12","NYTimes"
"20210712404","Shohei Ohtani Is Just the Star Americas Pastime Needs","This week the Angels star, one of the greatest spectacles in all of sports, will hit and pitch in the All-Star Game. He could not have timed his breakout season any better.","2021-07-12","NYTimes"
"20210711401","M.L.B.s Top Prospects Are Busy Again","Last year, the pandemic canceled the minor league season. Now, those lower leagues are testing grounds for new rules. And two key events, the Futures Game and the draft, have kicked off All-Star weekend.","2021-07-11","NYTimes"
"20210711402","Weapons Cache Seized at Denver Hotel Near Stadium Hosting All-Star Game","The F.B.I. said it did not believe the episode was connected to terrorism, but the police were still investigating why four people who were arrested were in a downtown Denver hotel.","2021-07-11","NYTimes"
"20210705401","Tom Reich, Who Negotiated Big Deals for Baseball Stars, Dies at 82","In the early days of free agency, he won multimillion-dollar salaries for players. Among his clients were Sammy Sosa, Ken Griffey and Dock Ellis.","2021-07-05","NYTimes"
"20210615401","Once Again, M.L.B. Faces a Crisis of Its Own Making","As it did with steroids, baseball spent decades fostering a breeding ground for blatant ball doctoring. A handful of 10-game suspensions cant change that.","2021-06-15","NYTimes"
"20210709401","At the All-Star Game, a Dimmer Stage for Black Players","Dave Parker recalls a time when the Midsummer Classic was a celebration of the games many African American stars. At this years game, the National League will have just two.","2021-07-09","NYTimes"
"20210709402","M.L.B. Draft: Marcelo Mayer and Five Other Players to Watch","Mayer and Jordan Lawlar are five-tool prep shortstops. They headline a prospect pool that includes a pair of aces with pro sports pedigrees, a college catcher with a cannon arm and more.","2021-07-09","NYTimes"
"20210709403","After 45 Years, a Cop Still Looks After His Favorite (Base) Thief","J.J. Guinn was a police officer and a part-time scout when he signed Rickey Henderson. Their bond, and Guinns connection with many other players, goes far beyond baseball.","2021-07-09","NYTimes"
"20210707402","Jacob deGrom Will Skip All-Star Game to Prepare for Second Half","The superstar Mets right-hander would surely have started for the National League, but he will use the break to let his body heal.","2021-07-07","NYTimes"
"20210630402","What Do Fireworks, Baseball and Shakespeare Have in Common?","They are all ways to celebrate in the city on this Fourth of July weekend.","2021-06-30","NYTimes"
"20210702401","With Baseball Stamps, It Aint Over Until the Rights Issues Clear","Yogi Berra is the first player in nine years to appear on a U.S.P.S. stamp. Despite many deserving candidates including Henry Aaron it could be a long wait before we see another.","2021-07-02","NYTimes"
"20210630403","Its Good to Be Reggie Jackson, in the N.B.A. and in Baseball","One Reggie Jackson, of the Yankees, made his mark in the World Series. Another, of the Los Angeles Clippers, is doing so in the N.B.A. playoffs.","2021-06-30","NYTimes"
"20210704401","In Another Yankees Collapse, No Mercy From the Mets or the Home Crowd","In the first game of a doubleheader on Sunday, the Mets rallied for six runs in the final inning for a 10-5 victory at Yankee Stadium. The Yankees got a much-needed win in the second game.","2021-07-04","NYTimes"
"20210629401","Minor League Parks, Stripped of Americas Pastime, Await New Fates","A reorganization by Major League Baseball has left 40 municipalities seeking long-term solutions for their abandoned stadiums.","2021-06-29","NYTimes"
"20210702402","M.L.B. Puts Dodgers Trevor Bauer on Leave Amid Sexual Assault Investigation","The seven-day administrative leave will keep Bauer from making his start on Sunday. He has denied the allegations against him.","2021-07-02","NYTimes"
"20210607401","Yankees Find Life Without Left-Handed Batters Isnt Right","Alex Rodriguez shredded the teams lineup for being so one-dimensional. Theyll have to adjust to become contenders.","2021-06-07","NYTimes"
"20210622402","Three Out: Olympic Baseball Qualifier Wont Have a Full Field","A last-minute move to Mexico created insurmountable challenges for Australia, Taiwan and China, leaving only three teams to play for the final spot in Tokyo.","2021-06-22","NYTimes"
"20210630404","Trevor Bauer of the Dodgers Is Accused of Assaulting a Woman","The police said they were investigating the allegation against the star pitcher. Bauer denied wrongdoing.","2021-06-30","NYTimes"
"20210629402","A 70-Year-Old Bat Girl Lives Out Her 60-Year-Old Dream","Rejected by the Yankees at age 10 because she was a girl, Gwen Goldman finally got her major league moment six decades later","2021-06-29","NYTimes"
"20210629403","Is There Such a Thing as Too Much Shohei Ohtani?","The two-way star for the Los Angeles Angels is defying all doubters. As his innings count rises, the fretting will surely begin.","2021-06-29","NYTimes"
"20210623401","M.L.B. Commissioner: Were Moving the Game in the Right Direction","Despite a few notable incidents on day two of baseballs enhanced enforcement for foreign substances, Rob Manfred believes things are going well.","2021-06-23","NYTimes"
"20210620401","I Am Breaking My Silence About the Baseball Player Who Raped Me","A professional athlete raping a reporter is a story about power in our society, and how men wield it against women.","2021-06-20","NYTimes"
"20210627401","Yankees Cant Keep Taking the Weekends Off","The Yankees were swept by the Red Sox, their fourth weekend in five without a victory.","2021-06-27","NYTimes"
"20210627402","Hopefully I Can Give This City Multiple Championships","San Diegos 22-year-old superstar discussed not doing the home run derby, growing up around major leaguers and how he and his team have a surprisingly old-school approach.","2021-06-27","NYTimes"
"20210619401","College Baseball Player in Virginia Dies After Joint Surgery","Sang Ho Baek, 20, had been battling injuries throughout the season, a teammate said, and underwent Tommy John surgery, a relatively common procedure for pitchers.","2021-06-19","NYTimes"
"20210625401","A Series of Uncomfortable Events","As M.L.B. rolls out its enhanced enforcement of rules on prohibited substances, pitchers have faced T.S.A.-like checks on their way back to the dugout.","2021-06-25","NYTimes"
"20210615402","M.L.B. Says It Will Punish Doctoring of Baseballs","Pitchers found using prohibited foreign substances will be ejected and receive a 10-game suspension in an effort to curb a widespread trend.","2021-06-15","NYTimes"
"20210531401","The Rays Dont Look Like Contenders, but They Play Like Stars","Tampa Bays unassuming roster continues to confound. After beating the Yankees on Monday, they have won 16 of 17 games.","2021-05-31","NYTimes"
"20210623402","Reckoning With Brexit, Five Years Later","Many of the promises of the E.U. referendum have yet to be fulfilled.","2021-06-23","NYTimes"
"20210612401","Baseballs Sticky Situation","Doctoring baseballs with ultra-tacky substances has pitchers dominating and some questioning the games integrity. Can cleaning up the balls liven up the sport?","2021-06-12","NYTimes"
"20210621401","Mets Try to Improve Workplace Culture With New Guidelines","In a letter announcing the completion of an investigation and the departure of two longtime employees, Steven Cohen set goals for the teams community and culture.","2021-06-21","NYTimes"
"20210615403","Baseball Reference Adds Negro Leagues Statistics, Rewriting Its Record Book","M.L.B. is still working to incorporate Negro league statistics, but a popular website now lets fans put some of the numbers in context.","2021-06-15","NYTimes"
"20210620402","Yankees Turn Their Third Triple Play of the Season","Three days after turning a first-of-its-kind triple play, the team went around the horn in the ninth inning to finish a win against Oakland.","2021-06-20","NYTimes"
"20210620403","Here We Are, Again: The Giants Stick to a Formula That Works","San Franciscos dynastic threesome of Buster Posey, Brandon Crawford and Brandon Belt is enjoying every second (and every hug) of what could be its final ride together.","2021-06-20","NYTimes"
"20210608401","Asked if He Doctored Baseballs, Yankees Star Stumbles in Response","I dont know quite how to answer that, Gerrit Cole said when asked if he uses a sticky paste called Spider Tack to increase his spin rate.","2021-06-08","NYTimes"
"20210617401","In Sprint to Reopening, Sports Hits Pandemic Obstacles","There is perhaps no greater hurdle to a return to normalcy in sports than the hesitancy among some elite athletes to be vaccinated.","2021-06-17","NYTimes"
"20210616401","The Day Mariano Rivera Learned About the Jackie Robinson of Football","During a small ceremony at the New Rochelle Walk of Fame, the retired Yankees pitcher (and other guests) got a history lesson.","2021-06-16","NYTimes"
"20210606401","With Pride on the Line, U.S.A. Baseball Qualifies for Olympics","A mix of unemployed veterans and minor league prospects propelled the United States to a 4-0 record in the Americas Qualifier.","2021-06-06","NYTimes"
"20210612402","Mudcat Grant, American Leagues First Black 20-Game Winner, Dies at 85","After 14 major league seasons, he wrote a book about Black pitchers and sang in nightclubs. I made way more money in music than I did in baseball, he said.","2021-06-12","NYTimes"
"20210531402","Baseball Is Returning to the Olympics, With or Without the U.S.","Despite being ranked No. 2 in the world, Team U.S.A. has to fight its way to Tokyo in qualifiers that begin this week.","2021-05-31","NYTimes"
"20210610401","Facing a Critic, Yankees Cole Lets His Pitches Do the Talking","Publicly accused of cheating by Josh Donaldson, Gerrit Cole followed up an awkward news conference by dominating him and the Twins.","2021-06-10","NYTimes"
"20210603401","Its Not Your Imagination: Baseball Players Are Getting Hurt a Lot","Even accounting for virus-related stints, trips to the injured list are up as the sport lags behind others in injury prevention.","2021-06-03","NYTimes"
"20210520401","As Velocity Increases, So Does Danger to Batters","Batters are being hit at a rate unseen since the 1890s. Kevin Pillars beaning showed how devastating one pitch can be.","2021-05-20","NYTimes"
"20210609401","Hall of Fame Delays Jeters Induction, but Now Will Allow Fans","The ceremony for Derek Jeter, Larry Walker, Ted Simmons and Marvin Miller will now be an event requiring tickets in September.","2021-06-09","NYTimes"
"20210519401","Corey Kluber Joins the Short List of Yankees With a No-Hitter","Kluber, 35, already had two Cy Young Awards on his rsum. It was the sixth no-hitter this season in the majors, and it came a day after the fifth.","2021-05-19","NYTimes"
"20210529401","Donaldson Is Credited With Baseballs Two Millionth Run (for Now)","Josh Donaldson will lose the distinction when statistics from the Negro leagues become official. The Yankees lost to Detroit and the Mets beat Atlanta in a blowout.","2021-05-29","NYTimes"
"20210526401","Former Mets Manager Placed on Baseballs Ineligible List","After an investigation into sexual harassment claims, Mickey Callaway was found to have violated M.L.B.s policies. He can apply for reinstatement after the 2022 season.","2021-05-26","NYTimes"
"20210606402","The Greatest Draft Pick Ever","Fifty years later, Mike Schmidt stands alone as the baseball player who did the most for the team that drafted him. To one scout, Schmidts potential was obvious.","2021-06-06","NYTimes"
"20210603402","Mike Marshall, 78, First Relief Pitcher to Win Cy Young Award, Dies","Dominant and durable, he appeared in a record 106 games for the 1974 pennant-winning Dodgers. His tools? A screwball and a doctorate in physiology.","2021-06-03","NYTimes"
"20210524401","Shirley Kost, Baseballs Cookie Lady, Dies at 82","Mrs. Kost would bestow cookies on her beloved Texas Rangers players, coaches and employees at home games. She died of complications of the coronavirus.","2021-05-24","NYTimes"
"20210525401","A History of Baseballs Modern Era in Four Umpires","With Joe West breaking Bill Klems record for games, a look at four umpires who can connect 1905 to 2021.","2021-05-25","NYTimes"
"20210602401","Marcus Stroman Calls Out Broadcaster for Insensitive Remarks","Bob Brenly attempted a joke about Stromans durag during a broadcast. Brenly has apologized and will seek sensitivity training.","2021-06-02","NYTimes"
"20210513401","58 Strikeouts Without a Walk. Then Ball Four.","Two years ago, Corbin Burnes had an 8.82 E.R.A. On Thursday he came off the Covid-19 injured list and set two major league strikeout records.","2021-05-13","NYTimes"
"20210601401","As M.L.B. Honors Lou Gehrig, It Shines a Spotlight on A.L.S.","Gwen Petersen, who has Lou Gehrigs disease, is one of the many advocates who view the leagues new event as a chance to raise awareness and funding.","2021-06-01","NYTimes"
"20210512401","Matt Harvey Is Cheered (and Lit Up) in His Return to New York","A former superstar was humbled by a Mets crowd that had forgiven his past mistakes. But his surprising start to the season took a hit in a 7-1 loss.","2021-05-12","NYTimes"
"20210529402","Atlanta Outfielder Is Arrested on Domestic Violence Charges","Marcell Ozuna faces two charges, including strangulation. His team says it will cooperate with an M.L.B. investigation.","2021-05-29","NYTimes"
"20210430401","Roberto Alomar Is Removed From Baseballs Present, if Not Its Past","Following a sexual misconduct investigation, Alomar has been placed on baseballs ineligible list, but will keep his plaque in the Hall of Fame.","2021-04-30","NYTimes"
"20210527401","Fielders Choice? Cubs Turn a Simple Grounder Into a Wild Run.","With a wily bit of baserunning, Javier Baez confounded Pittsburghs infield, allowing a run to score. The Pirates could have just touched first.","2021-05-27","NYTimes"
"20210527402","Game On! Great New Sports Books","Just in time for summer, these titles offer a variety of surprises like the members of the 1986 Boston Red Sox discussing their famous collapse and Kevin Garnett offering his prescriptions for success.","2021-05-27","NYTimes"
"20210526402","A Week After No-Hitter, Corey Kluber Hits the Injured List","The Yankees No. 2 starter is expected to miss at least two months with a strained shoulder. The first baseman Luke Voit was also placed on the I.L.","2021-05-26","NYTimes"
"20210525402","On the Verge of Two Million Runs","There was much fanfare in 1975 when Bob Watson scored baseballs millionth run. With baseballs historical stats in flux, the two millionth will score on Saturday without much fuss.","2021-05-25","NYTimes"
"20210506401","Albert Pujols May Not Be Done. His Plaque Is All but Written.","A long decline followed by an abrupt exit cant overshadow an early career of overwhelming dominance.","2021-05-06","NYTimes"
"20210505401","With No-Hitter, John Means Opens Up a World of Possibilities","Now, every time he takes the ball, he is well aware because hes done it that he could pitch a no-hitter, said Jim Palmer, the last Orioles pitcher to throw one on his own.","2021-05-05","NYTimes"
"20210524402","Torontos Corrugated Fan Base Is on the Move Yet Again","The Blue Jays are still barred from playing in Canada, but as they decamp from Florida, their fans in plastic cutout form will make the trip to Buffalo.","2021-05-24","NYTimes"
"20210513402","Baseball in Britain Confronts Issues With Sexism","A sexist tweet, and a refusal to delete it, prompted the general manager of the British womens national team to resign in protest. The sport wants her back.","2021-05-13","NYTimes"
"20210523401","Yankees Flex Their (Pitching) Muscles in Sweep of White Sox","Aaron Judge won the series finale with a walk-off walk, but a dominant stretch by Yankees starters should have opponents alarmed.","2021-05-23","NYTimes"
"20210504401","The Mets Fire Two Real Coaches. No Word on the Fake One.","With an anemic offense and a losing record, the Mets insist the firing of their hitting coaches was based on process, not results.","2021-05-04","NYTimes"
"20210521401","Teammates and Opponents Support Him. His Manager? Not So Much.","Chicagos Yermin Mercedes broke one of baseballs unwritten rules, according to Tony La Russa. Others around the game think those rules need updating.","2021-05-21","NYTimes"
"20210519402","Rennie Stennett, Pirate Who Had Seven Hits in a Game, Dies at 72","A second baseman, he was part of baseballs first all-minority lineup in 1971, along with the future Hall of Famers Roberto Clemente and Willie Stargell.","2021-05-19","NYTimes"
"20210519403","Brewers Combined No-Hitter Breaks Record for the Most in a Season","Corbin Burnes and Josh Hader dealt Cleveland its third no-hit loss of 2021. With nine no-hitters overall, baseball has broken the record for a season, which was set in 1884.","2021-05-19","NYTimes"
"20210519404","When You Hear the Heart, You Know Its Your Motor","Eduardo Rodriguez is the only major leaguer known to have developed myocarditis from Covid-19. The Boston Red Sox starter wants to keep it that way.","2021-05-19","NYTimes"
"20210502401","Denied a Season, Some Ivy League Athletes Craft a Baseball Gap Year","The Ivy League, unlike most Division I conferences, decided against spring sports. That has led some athletes, like baseball players at Brown, to find outside ways to train.","2021-05-02","NYTimes"
"20210518401","Mike Trout Will Miss Six to Eight Weeks With Strained Calf","Trout has been having an M.V.P.-level season. Gleyber Torres was cleared to return to the Yankees and Kevin Pillar cheered the Mets from the dugout.","2021-05-18","NYTimes"
"20210518402","Mets Pillar Has Multiple Fractures After Fastball to Face","A Jacob Webb fastball produced a scary moment in the Mets win over the Braves, and sent their outfielder to the hospital.","2021-05-18","NYTimes"
"20210517401","Yankees Depth Will Be Tested as Stanton Hits Injured List","Giancarlo Stanton has overcome a slow start to be his teams second-best hitter. A strained quadriceps muscle will force him to be out until at least May 25.","2021-05-17","NYTimes"
"20210505402","N.Y.s governor outlines new seating rules for vaccinated baseball fans, and says Broadway will start to reopen Sept. 14.","Gov. Andrew M. Cuomo said that fully vaccinated people will be able to sit in areas of Yankee Stadium or Citi Field without social distancing, and that people who get a shot at a game will get a free ticket.","2021-05-05","NYTimes"
"20210501401","Jeff Fox, 52, Dies; Balanced Baseball With Protecting Presidents","A star college athlete who later worked in the Secret Service, he played for decades in elite amateur leagues around Washington. He died of Covid-19.","2021-05-01","NYTimes"
